650 €/mēn. (8.67 €/m²),75 m²,3,1/9,Gramzdas 19,Zolitūde,https://www.ss.lv//msg/lv/real-estate/flats/riga/zolitude/cmhjg.html,"[""cmhjg-flats-riga-zolitude-64420723.800.jpg"", ""cmhjg-flats-riga-zolitude-64420724.800.jpg"", ""cmhjg-flats-riga-zolitude-64420725.800.jpg"", ""cmhjg-flats-riga-zolitude-64420726.800.jpg"", ""cmhjg-flats-riga-zolitude-64420727.800.jpg"", ""cmhjg-flats-riga-zolitude-64420728.800.jpg"", ""cmhjg-flats-riga-zolitude-64420729.800.jpg"", ""cmhjg-flats-riga-zolitude-64420730.800.jpg"", ""cmhjg-flats-riga-zolitude-64420731.800.jpg"", ""cmhjg-flats-riga-zolitude-64420732.800.jpg"", ""cmhjg-flats-riga-zolitude-64420733.800.jpg"", ""cmhjg-flats-riga-zolitude-64420734.800.jpg"", ""cmhjg-flats-riga-zolitude-64420735.800.jpg"", ""cmhjg-flats-riga-zolitude-64420736.800.jpg"", ""cmhjg-flats-riga-zolitude-64420737.800.jpg"", ""cmhjg-flats-riga-zolitude-64420738.800.jpg"", ""cmhjg-flats-riga-zolitude-64420739.800.jpg"", ""cmhjg-flats-riga-zolitude-64420740.800.jpg"", ""cmhjg-flats-riga-zolitude-64420741.800.jpg"", ""cmhjg-flats-riga-zolitude-64420742.800.jpg"", ""cmhjg-flats-riga-zolitude-64420743.800.jpg"", ""cmhjg-flats-riga-zolitude-64420744.800.jpg""]"
890 €/mēn. (20.23 €/m²),44 m²,2,8/81/lifts,Grēdu 15,Krasta r-ns,https://www.ss.lv//msg/lv/real-estate/flats/riga/krasta-st-area/cfldej.html,"[""cfldej-flats-riga-krasta-st-area-65178512.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178513.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178514.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178515.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178516.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178517.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178518.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178519.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178520.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178521.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178522.800.jpg"", ""cfldej-flats-riga-krasta-st-area-65178523.800.jpg""]"
300 €/mēn. (6.98 €/m²),43 m²,1,7/9/lifts,Ilūkstes 32,Pļavnieki,https://www.ss.lv//msg/lv/real-estate/flats/riga/plyavnieki/agcic.html,"[""agcic-flats-riga-plyavnieki-64678949.800.jpg"", ""agcic-flats-riga-plyavnieki-64678950.800.jpg"", ""agcic-flats-riga-plyavnieki-64678951.800.jpg"", ""agcic-flats-riga-plyavnieki-64678952.800.jpg"", ""agcic-flats-riga-plyavnieki-64678953.800.jpg"", ""agcic-flats-riga-plyavnieki-64678954.800.jpg"", ""agcic-flats-riga-plyavnieki-64678955.800.jpg"", ""agcic-flats-riga-plyavnieki-64678956.800.jpg""]"
550 €/mēn. (10 €/m²),55 m²,2,5/5/lifts,Ķengaraga 10,Ķengarags,https://www.ss.lv//msg/lv/real-estate/flats/riga/kengarags/dbigf.html,"[""dbigf-flats-riga-kengarags-47044180.800.jpg"", ""dbigf-flats-riga-kengarags-54673228.800.jpg"", ""dbigf-flats-riga-kengarags-47044177.800.jpg"", ""dbigf-flats-riga-kengarags-47044179.800.jpg"", ""dbigf-flats-riga-kengarags-47044178.800.jpg"", ""dbigf-flats-riga-kengarags-47044182.800.jpg"", ""dbigf-flats-riga-kengarags-47044181.800.jpg"", ""dbigf-flats-riga-kengarags-54673229.800.jpg"", ""dbigf-flats-riga-kengarags-47044183.800.jpg"", ""dbigf-flats-riga-kengarags-47044189.800.jpg"", ""dbigf-flats-riga-kengarags-47044191.800.jpg"", ""dbigf-flats-riga-kengarags-47044188.800.jpg"", ""dbigf-flats-riga-kengarags-47044187.800.jpg"", ""dbigf-flats-riga-kengarags-47044185.800.jpg"", ""dbigf-flats-riga-kengarags-46895716.800.jpg"", ""dbigf-flats-riga-kengarags-46895714.800.jpg"", ""dbigf-flats-riga-kengarags-46895719.800.jpg"", ""dbigf-flats-riga-kengarags-46895720.800.jpg"", ""dbigf-flats-riga-kengarags-46895724.800.jpg""]"
350 €/mēn. (8.97 €/m²),39 m²,2,4/5,Latgales 303,Ķengarags,https://www.ss.lv//msg/lv/real-estate/flats/riga/kengarags/aemjl.html,"[""aemjl-flats-riga-kengarags-58918842.800.jpg"", ""aemjl-flats-riga-kengarags-58918843.800.jpg"", ""aemjl-flats-riga-kengarags-58918844.800.jpg"", ""aemjl-flats-riga-kengarags-58918845.800.jpg"", ""aemjl-flats-riga-kengarags-58918846.800.jpg"", ""aemjl-flats-riga-kengarags-58918847.800.jpg"", ""aemjl-flats-riga-kengarags-58918848.800.jpg"", ""aemjl-flats-riga-kengarags-58918849.800.jpg"", ""aemjl-flats-riga-kengarags-58918850.800.jpg"", ""aemjl-flats-riga-kengarags-58918851.800.jpg"", ""aemjl-flats-riga-kengarags-58918852.800.jpg""]"
215 €/mēn. (8.27 €/m²),26 m²,1,1/5,Ikšķiles 3,Ķengarags,https://www.ss.lv//msg/lv/real-estate/flats/riga/kengarags/gjhbc.html,"[""gjhbc-flats-riga-kengarags-55662205.800.jpg"", ""gjhbc-flats-riga-kengarags-59616558.800.jpg"", ""gjhbc-flats-riga-kengarags-59616556.800.jpg"", ""gjhbc-flats-riga-kengarags-59616555.800.jpg"", ""gjhbc-flats-riga-kengarags-65295469.800.jpg"", ""gjhbc-flats-riga-kengarags-55662208.800.jpg"", ""gjhbc-flats-riga-kengarags-65295470.800.jpg"", ""gjhbc-flats-riga-kengarags-59616554.800.jpg"", ""gjhbc-flats-riga-kengarags-65295471.800.jpg"", ""gjhbc-flats-riga-kengarags-52952733.800.jpg"", ""gjhbc-flats-riga-kengarags-65295472.800.jpg"", ""gjhbc-flats-riga-kengarags-65295473.800.jpg"", ""gjhbc-flats-riga-kengarags-65295474.800.jpg""]"
300 €/mēn. (6.12 €/m²),49 m²,2,7/9/lifts,Dzelzavas 59,Purvciems,https://www.ss.lv//msg/lv/real-estate/flats/riga/purvciems/cllfp.html,"[""cllfp-flats-riga-purvciems-65445891.800.jpg"", ""cllfp-flats-riga-purvciems-65445892.800.jpg"", ""cllfp-flats-riga-purvciems-65445893.800.jpg"", ""cllfp-flats-riga-purvciems-65445894.800.jpg"", ""cllfp-flats-riga-purvciems-65445895.800.jpg"", ""cllfp-flats-riga-purvciems-65445896.800.jpg"", ""cllfp-flats-riga-purvciems-65445897.800.jpg"", ""cllfp-flats-riga-purvciems-65445898.800.jpg""]"
180 €/mēn. (12.86 €/m²),14 m²,1,2/3,Meldru 10,Vecmīlgrāvis,https://www.ss.lv//msg/lv/real-estate/flats/riga/vecmilgravis/ggnfx.html,"[""ggnfx-flats-riga-vecmilgravis-62083030.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-62083031.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-63629437.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-62083033.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-63629438.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-62083035.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-62083036.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-62083037.800.jpg"", ""ggnfx-flats-riga-vecmilgravis-62083038.800.jpg""]"
320 €/mēn. (5.71 €/m²),56 m²,2,7/9,Gramzdas 17,Zolitūde,https://www.ss.lv//msg/lv/real-estate/flats/riga/zolitude/aegix.html,"[""aegix-flats-riga-zolitude-65442934.800.jpg"", ""aegix-flats-riga-zolitude-65442935.800.jpg"", ""aegix-flats-riga-zolitude-65442936.800.jpg"", ""aegix-flats-riga-zolitude-65442937.800.jpg"", ""aegix-flats-riga-zolitude-65442938.800.jpg"", ""aegix-flats-riga-zolitude-65442939.800.jpg""]"
1 700 €/mēn. (53.13 €/m²),32 m²,2,3/5/lifts,Elizabetes 22,centrs,https://www.ss.lv//msg/lv/real-estate/flats/riga/centre/aefdj.html,"[""aefdj-flats-riga-centre-57635873.800.jpg"", ""aefdj-flats-riga-centre-57635874.800.jpg"", ""aefdj-flats-riga-centre-57635875.800.jpg"", ""aefdj-flats-riga-centre-57635876.800.jpg"", ""aefdj-flats-riga-centre-57635877.800.jpg"", ""aefdj-flats-riga-centre-57635878.800.jpg"", ""aefdj-flats-riga-centre-57635879.800.jpg"", ""aefdj-flats-riga-centre-57635880.800.jpg"", ""aefdj-flats-riga-centre-57635881.800.jpg"", ""aefdj-flats-riga-centre-57635882.800.jpg"", ""aefdj-flats-riga-centre-57635883.800.jpg"", ""aefdj-flats-riga-centre-57635884.800.jpg"", ""aefdj-flats-riga-centre-57635885.800.jpg"", ""aefdj-flats-riga-centre-57635886.800.jpg"", ""aefdj-flats-riga-centre-57635372.800.jpg"", ""aefdj-flats-riga-centre-57635887.800.jpg"", ""aefdj-flats-riga-centre-57635888.800.jpg"", ""aefdj-flats-riga-centre-57635383.800.jpg"", ""aefdj-flats-riga-centre-57635385.800.jpg"", ""aefdj-flats-riga-centre-57635763.800.jpg"", ""aefdj-flats-riga-centre-57635384.800.jpg"", ""aefdj-flats-riga-centre-57635581.800.jpg""]"
440 €/mēn. (8.80 €/m²),50 m²,2,4/9/lifts,Jūrmalas g. 100,Imanta,https://www.ss.lv//msg/lv/real-estate/flats/riga/imanta/ahefn.html,"[""ahefn-flats-riga-imanta-59811223.800.jpg"", ""ahefn-flats-riga-imanta-59811224.800.jpg"", ""ahefn-flats-riga-imanta-59811225.800.jpg"", ""ahefn-flats-riga-imanta-59811226.800.jpg"", ""ahefn-flats-riga-imanta-59811227.800.jpg"", ""ahefn-flats-riga-imanta-59811228.800.jpg"", ""ahefn-flats-riga-imanta-59811229.800.jpg""]"
350 €/mēn. (10 €/m²),35 m²,1,5/5,Matīsa 52b,centrs,https://www.ss.lv//msg/lv/real-estate/flats/riga/centre/fgndk.html,"[""fgndk-flats-riga-centre-65422861.800.jpg"", ""fgndk-flats-riga-centre-65422862.800.jpg"", ""fgndk-flats-riga-centre-65422863.800.jpg"", ""fgndk-flats-riga-centre-65422864.800.jpg"", ""fgndk-flats-riga-centre-65422865.800.jpg"", ""fgndk-flats-riga-centre-65422866.800.jpg"", ""fgndk-flats-riga-centre-65422867.800.jpg"", ""fgndk-flats-riga-centre-65422868.800.jpg"", ""fgndk-flats-riga-centre-65422869.800.jpg"", ""fgndk-flats-riga-centre-65422870.800.jpg"", ""fgndk-flats-riga-centre-65422871.800.jpg"", ""fgndk-flats-riga-centre-65422872.800.jpg""]"
1 100 €/mēn. (7.33 €/m²),150 m²,4,7/8/lifts,Āgenskalna 29,Āgenskalns,https://www.ss.lv//msg/lv/real-estate/flats/riga/agenskalns/fphib.html,"[""fphib-flats-riga-agenskalns-63868220.800.jpg"", ""fphib-flats-riga-agenskalns-63868221.800.jpg"", ""fphib-flats-riga-agenskalns-63868222.800.jpg"", ""fphib-flats-riga-agenskalns-63868223.800.jpg"", ""fphib-flats-riga-agenskalns-63868224.800.jpg"", ""fphib-flats-riga-agenskalns-63868225.800.jpg"", ""fphib-flats-riga-agenskalns-63868226.800.jpg"", ""fphib-flats-riga-agenskalns-63868227.800.jpg"", ""fphib-flats-riga-agenskalns-63868228.800.jpg"", ""fphib-flats-riga-agenskalns-63868229.800.jpg"", ""fphib-flats-riga-agenskalns-63868230.800.jpg""]"
395 €/mēn. (14.11 €/m²),28 m²,1,2/4,Lauvas 7,Latgales priekšpilsēta,https://www.ss.lv//msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/ibedn.html,"[""ibedn-flats-riga-maskavas-priekshpilseta-65282054.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282055.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282056.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282057.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282058.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282059.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282060.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282061.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282062.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282063.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282064.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282065.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282066.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282067.800.jpg"", ""ibedn-flats-riga-maskavas-priekshpilseta-65282068.800.jpg""]"
700 €/mēn. (7 €/m²),100 m²,3,2/4,Meistaru 4,Vecrīga,https://www.ss.lv//msg/lv/real-estate/flats/riga/vecriga/agmnk.html,"[""agmnk-flats-riga-vecriga-65272994.800.jpg"", ""agmnk-flats-riga-vecriga-65272995.800.jpg"", ""agmnk-flats-riga-vecriga-65272996.800.jpg"", ""agmnk-flats-riga-vecriga-65272997.800.jpg"", ""agmnk-flats-riga-vecriga-65272998.800.jpg"", ""agmnk-flats-riga-vecriga-65272999.800.jpg"", ""agmnk-flats-riga-vecriga-65273000.800.jpg"", ""agmnk-flats-riga-vecriga-65273001.800.jpg"", ""agmnk-flats-riga-vecriga-65273002.800.jpg"", ""agmnk-flats-riga-vecriga-65273003.800.jpg"", ""agmnk-flats-riga-vecriga-65273004.800.jpg"", ""agmnk-flats-riga-vecriga-65273005.800.jpg"", ""agmnk-flats-riga-vecriga-65273006.800.jpg"", ""agmnk-flats-riga-vecriga-65273007.800.jpg""]"
280 €/mēn. (5.60 €/m²),50 m²,2,1/5,Gobas 16,Bolderāja,https://www.ss.lv//msg/lv/real-estate/flats/riga/bolderaya/fcdki.html,"[""fcdki-flats-riga-bolderaya-56516708.800.jpg"", ""fcdki-flats-riga-bolderaya-56516694.800.jpg"", ""fcdki-flats-riga-bolderaya-56516693.800.jpg"", ""fcdki-flats-riga-bolderaya-56516692.800.jpg"", ""fcdki-flats-riga-bolderaya-56516697.800.jpg"", ""fcdki-flats-riga-bolderaya-56516696.800.jpg"", ""fcdki-flats-riga-bolderaya-56516695.800.jpg"", ""fcdki-flats-riga-bolderaya-56516707.800.jpg"", ""fcdki-flats-riga-bolderaya-56516700.800.jpg"", ""fcdki-flats-riga-bolderaya-56516705.800.jpg"", ""fcdki-flats-riga-bolderaya-56516699.800.jpg"", ""fcdki-flats-riga-bolderaya-56516698.800.jpg"", ""fcdki-flats-riga-bolderaya-56516709.800.jpg"", ""fcdki-flats-riga-bolderaya-56516704.800.jpg"", ""fcdki-flats-riga-bolderaya-56516703.800.jpg"", ""fcdki-flats-riga-bolderaya-56516702.800.jpg"", ""fcdki-flats-riga-bolderaya-56516706.800.jpg"", ""fcdki-flats-riga-bolderaya-56516701.800.jpg""]"
350 €/mēn. (7.95 €/m²),44 m²,2,2/2,Čiekurkalna 4. šķ l. 24,Čiekurkalns,https://www.ss.lv//msg/lv/real-estate/flats/riga/chiekurkalns/bekkx.html,"[""bekkx-flats-riga-chiekurkalns-65275680.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275681.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275682.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275683.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275684.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275685.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275686.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275687.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275688.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275689.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275690.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275691.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275692.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275693.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275694.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275695.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275696.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275697.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275698.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275699.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275700.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275701.800.jpg"", ""bekkx-flats-riga-chiekurkalns-65275702.800.jpg""]"
850 €/mēn. (20.73 €/m²),41 m²,2,1/6,Kuģu 15,Klīversala,https://www.ss.lv//msg/lv/real-estate/flats/riga/kliversala/abkof.html,"[""abkof-flats-riga-kliversala-34004579.800.jpg"", ""abkof-flats-riga-kliversala-34004576.800.jpg"", ""abkof-flats-riga-kliversala-34004578.800.jpg"", ""abkof-flats-riga-kliversala-34004577.800.jpg"", ""abkof-flats-riga-kliversala-34004580.800.jpg"", ""abkof-flats-riga-kliversala-30786568.800.jpg"", ""abkof-flats-riga-kliversala-30785787.800.jpg"", ""abkof-flats-riga-kliversala-30786727.800.jpg""]"
300 €/mēn. (15.79 €/m²),19 m²,1,5/9,Sliežu 1,Sarkandaugava,https://www.ss.lv//msg/lv/real-estate/flats/riga/sarkandaugava/agmbb.html,"[""agmbb-flats-riga-sarkandaugava-65435993.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65435994.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65435995.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65435996.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65435997.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65435998.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65435999.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436000.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436001.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436002.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436003.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436004.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436005.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436006.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436007.800.jpg"", ""agmbb-flats-riga-sarkandaugava-65436008.800.jpg""]"
38 €/dienā (1.15 €/m²),33 m²,1,6/9/lifts,Salaspils 2,Ķengarags,https://www.ss.lv//msg/lv/real-estate/flats/riga/kengarags/agmxc.html,"[""agmxc-flats-riga-kengarags-52011564.800.jpg"", ""agmxc-flats-riga-kengarags-52011563.800.jpg"", ""agmxc-flats-riga-kengarags-52011561.800.jpg"", ""agmxc-flats-riga-kengarags-52011562.800.jpg"", ""agmxc-flats-riga-kengarags-52011560.800.jpg"", ""agmxc-flats-riga-kengarags-52011559.800.jpg"", ""agmxc-flats-riga-kengarags-30357608.800.jpg"", ""agmxc-flats-riga-kengarags-52011565.800.jpg"", ""agmxc-flats-riga-kengarags-52011566.800.jpg"", ""agmxc-flats-riga-kengarags-30357609.800.jpg"", ""agmxc-flats-riga-kengarags-30357610.800.jpg"", ""agmxc-flats-riga-kengarags-30357614.800.jpg"", ""agmxc-flats-riga-kengarags-30357615.800.jpg""]"
300 €/mēn. (6.98 €/m²),43 m²,1,4/9,Lejiņa 87,Zolitūde,https://www.ss.lv//msg/lv/real-estate/flats/riga/zolitude/ebnjl.html,"[""ebnjl-flats-riga-zolitude-65409677.800.jpg"", ""ebnjl-flats-riga-zolitude-65409678.800.jpg"", ""ebnjl-flats-riga-zolitude-65409679.800.jpg"", ""ebnjl-flats-riga-zolitude-65409680.800.jpg"", ""ebnjl-flats-riga-zolitude-65409681.800.jpg"", ""ebnjl-flats-riga-zolitude-65409682.800.jpg"", ""ebnjl-flats-riga-zolitude-65409683.800.jpg"", ""ebnjl-flats-riga-zolitude-65409684.800.jpg""]"
500 €/mēn. (11.11 €/m²),45 m²,2,3/6,Ganību d. 13,centrs,https://www.ss.lv//msg/lv/real-estate/flats/riga/centre/bjxfg.html,"[""bjxfg-flats-riga-centre-61104724.800.jpg"", ""bjxfg-flats-riga-centre-61104725.800.jpg"", ""bjxfg-flats-riga-centre-61104726.800.jpg"", ""bjxfg-flats-riga-centre-61104727.800.jpg"", ""bjxfg-flats-riga-centre-61104728.800.jpg"", ""bjxfg-flats-riga-centre-61104729.800.jpg"", ""bjxfg-flats-riga-centre-61104730.800.jpg"", ""bjxfg-flats-riga-centre-61104731.800.jpg"", ""bjxfg-flats-riga-centre-61104732.800.jpg"", ""bjxfg-flats-riga-centre-61104733.800.jpg"", ""bjxfg-flats-riga-centre-61104734.800.jpg"", ""bjxfg-flats-riga-centre-61104735.800.jpg"", ""bjxfg-flats-riga-centre-61104736.800.jpg"", ""bjxfg-flats-riga-centre-61104737.800.jpg"", ""bjxfg-flats-riga-centre-61104738.800.jpg"", ""bjxfg-flats-riga-centre-61104739.800.jpg"", ""bjxfg-flats-riga-centre-61104740.800.jpg"", ""bjxfg-flats-riga-centre-61104741.800.jpg"", ""bjxfg-flats-riga-centre-61104742.800.jpg"", ""bjxfg-flats-riga-centre-9295668.800.jpg"", ""bjxfg-flats-riga-centre-5250532.800.jpg"", ""bjxfg-flats-riga-centre-9294782.800.jpg"", ""bjxfg-flats-riga-centre-26960944.800.jpg"", ""bjxfg-flats-riga-centre-26960946.800.jpg"", ""bjxfg-flats-riga-centre-22196970.800.jpg""]"
700 €/mēn. (8.14 €/m²),86 m²,3,2/2,Gravas 17,Šķirotava,https://www.ss.lv//msg/lv/real-estate/flats/riga/shkirotava/ildoj.html,"[""ildoj-flats-riga-shkirotava-64680034.800.jpg"", ""ildoj-flats-riga-shkirotava-64680035.800.jpg"", ""ildoj-flats-riga-shkirotava-64680036.800.jpg"", ""ildoj-flats-riga-shkirotava-64680037.800.jpg"", ""ildoj-flats-riga-shkirotava-64680038.800.jpg"", ""ildoj-flats-riga-shkirotava-64680039.800.jpg"", ""ildoj-flats-riga-shkirotava-64680040.800.jpg"", ""ildoj-flats-riga-shkirotava-64680041.800.jpg"", ""ildoj-flats-riga-shkirotava-64680042.800.jpg"", ""ildoj-flats-riga-shkirotava-64680043.800.jpg"", ""ildoj-flats-riga-shkirotava-64680044.800.jpg"", ""ildoj-flats-riga-shkirotava-64680045.800.jpg"", ""ildoj-flats-riga-shkirotava-64680046.800.jpg"", ""ildoj-flats-riga-shkirotava-64680047.800.jpg"", ""ildoj-flats-riga-shkirotava-64680048.800.jpg"", ""ildoj-flats-riga-shkirotava-64680049.800.jpg"", ""ildoj-flats-riga-shkirotava-64680050.800.jpg""]"
225 €/mēn. (9.38 €/m²),24 m²,1,3/4,Jersikas 29,Latgales priekšpilsēta,https://www.ss.lv//msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/bkenfg.html,"[""bkenfg-flats-riga-maskavas-priekshpilseta-64143342.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-64143343.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-64143344.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-64143345.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-64143346.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-64143347.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-43959312.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-43959315.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-57775121.800.jpg"", ""bkenfg-flats-riga-maskavas-priekshpilseta-64143349.800.jpg""]"
500 €/mēn. (8.93 €/m²),56 m²,3,2/5,Buļļu 35b,Iļģuciems,https://www.ss.lv//msg/lv/real-estate/flats/riga/ilguciems/bkeocx.html,"[""bkeocx-flats-riga-ilguciems-65362873.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362874.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362875.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362876.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362877.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362878.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362879.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362880.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362881.800.jpg"", ""bkeocx-flats-riga-ilguciems-65362882.800.jpg""]"
400 €/mēn. (5.26 €/m²),76 m²,3,3/12/lifts,Lielvārdes 103,Purvciems,https://www.ss.lv//msg/lv/real-estate/flats/riga/purvciems/dbgnn.html,"[""dbgnn-flats-riga-purvciems-65026565.800.jpg"", ""dbgnn-flats-riga-purvciems-65026566.800.jpg"", ""dbgnn-flats-riga-purvciems-65026567.800.jpg"", ""dbgnn-flats-riga-purvciems-65026568.800.jpg"", ""dbgnn-flats-riga-purvciems-65026569.800.jpg"", ""dbgnn-flats-riga-purvciems-65026570.800.jpg"", ""dbgnn-flats-riga-purvciems-65026571.800.jpg""]"
300 €/mēn. (8.82 €/m²),34 m²,1,3/9,Salacas 32,Krasta r-ns,https://www.ss.lv//msg/lv/real-estate/flats/riga/krasta-st-area/bjkni.html,"[""bjkni-flats-riga-krasta-st-area-65010241.800.jpg"", ""bjkni-flats-riga-krasta-st-area-65010242.800.jpg"", ""bjkni-flats-riga-krasta-st-area-65010243.800.jpg"", ""bjkni-flats-riga-krasta-st-area-65010245.800.jpg"", ""bjkni-flats-riga-krasta-st-area-65010246.800.jpg"", ""bjkni-flats-riga-krasta-st-area-65010244.800.jpg"", ""bjkni-flats-riga-krasta-st-area-65335906.800.jpg""]"
130 €/mēn. (7.22 €/m²),18 m²,1,2/5,Stūres 2,Iļģuciems,https://www.ss.lv//msg/lv/real-estate/flats/riga/ilguciems/amgkd.html,"[""amgkd-flats-riga-ilguciems-59910559.800.jpg"", ""amgkd-flats-riga-ilguciems-59910564.800.jpg"", ""amgkd-flats-riga-ilguciems-59910569.800.jpg"", ""amgkd-flats-riga-ilguciems-59910561.800.jpg"", ""amgkd-flats-riga-ilguciems-59910565.800.jpg"", ""amgkd-flats-riga-ilguciems-59910566.800.jpg"", ""amgkd-flats-riga-ilguciems-59910562.800.jpg"", ""amgkd-flats-riga-ilguciems-59910560.800.jpg""]"
55 €/dienā (1.62 €/m²),34 m²,1,1/5/lifts,Deglava 122,Pļavnieki,https://www.ss.lv//msg/lv/real-estate/flats/riga/plyavnieki/hnnxk.html,"[""hnnxk-flats-riga-plyavnieki-65036244.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036245.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036246.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036247.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036248.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036249.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036250.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036251.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036252.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036253.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036254.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036255.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036256.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036257.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036258.800.jpg"", ""hnnxk-flats-riga-plyavnieki-65036259.800.jpg""]"
